id,Datum,Warengruppe,Umsatz
1809281,2018-09-28,1,277.1827105428377
1809291,2018-09-29,1,277.1827105428377
1809301,2018-09-30,1,277.1827105428377
1810011,2018-10-01,1,277.1827105428377
1810021,2018-10-02,1,277.1827105428377
1810031,2018-10-03,1,277.1827105428377
1810041,2018-10-04,1,277.1827105428377
1810051,2018-10-05,1,267.145689565646
1810061,2018-10-06,1,277.1827105428377
1810071,2018-10-07,1,277.1827105428377
1810081,2018-10-08,1,280.2865886597323
1810091,2018-10-09,1,280.2865886597323
1810101,2018-10-10,1,280.2865886597323
1810111,2018-10-11,1,270.24956768254054
1810121,2018-10-12,1,270.24956768254054
1810131,2018-10-13,1,280.4612818279701
1810141,2018-10-14,1,280.4612818279701
1810151,2018-10-15,1,270.24956768254054
1810161,2018-10-16,1,270.24956768254054
1810171,2018-10-17,1,270.24956768254054
1810181,2018-10-18,1,280.2865886597323
1810191,2018-10-19,1,280.2865886597323
1810201,2018-10-20,1,280.4612818279701
1810211,2018-10-21,1,280.4612818279701
1810221,2018-10-22,1,280.2865886597323
1810231,2018-10-23,1,280.2865886597323
1810241,2018-10-24,1,280.2865886597323
1810251,2018-10-25,1,280.2865886597323
1810261,2018-10-26,1,280.2865886597323
1810271,2018-10-27,1,262.2576674137269
1810281,2018-10-28,1,262.2576674137269
1810291,2018-10-29,1,280.2865886597323
1810301,2018-10-30,1,280.2865886597323
1811011,2018-11-01,1,280.2865886597323
1811021,2018-11-02,1,280.2865886597323
1811031,2018-11-03,1,280.2865886597323
1811041,2018-11-04,1,280.2865886597323
1811051,2018-11-05,1,280.2865886597323
1811061,2018-11-06,1,280.2865886597323
1811071,2018-11-07,1,280.2865886597323
1811081,2018-11-08,1,280.2865886597323
1811091,2018-11-09,1,280.2865886597323
1811101,2018-11-10,1,280.2865886597323
1811111,2018-11-11,1,280.2865886597323
1811121,2018-11-12,1,280.2865886597323
1811131,2018-11-13,1,280.2865886597323
1811141,2018-11-14,1,280.2865886597323
1811151,2018-11-15,1,280.2865886597323
1811161,2018-11-16,1,280.2865886597323
1811171,2018-11-17,1,262.2576674137269
1811181,2018-11-18,1,262.2576674137269
1811191,2018-11-19,1,262.2576674137269
1811201,2018-11-20,1,262.2576674137269
1811211,2018-11-21,1,262.2576674137269
1811221,2018-11-22,1,262.2576674137269
1811231,2018-11-23,1,262.2576674137269
1811241,2018-11-24,1,262.2576674137269
1811251,2018-11-25,1,262.2576674137269
1811261,2018-11-26,1,203.4537371412011
1811271,2018-11-27,1,203.4537371412011
1811281,2018-11-28,1,203.4537371412011
1811291,2018-11-29,1,203.4537371412011
1811301,2018-11-30,1,221.48265838720647
1812011,2018-12-01,1,230.55152784075608
1812021,2018-12-02,1,220.5145068635643
1812031,2018-12-03,1,220.5145068635643
1812041,2018-12-04,1,230.55152784075608
1812051,2018-12-05,1,230.55152784075608
1812061,2018-12-06,1,230.55152784075608
1812071,2018-12-07,1,220.5145068635643
1812081,2018-12-08,1,230.55152784075608
1812091,2018-12-09,1,230.55152784075608
1812101,2018-12-10,1,230.55152784075608
1812111,2018-12-11,1,230.55152784075608
1812121,2018-12-12,1,230.55152784075608
1812131,2018-12-13,1,230.55152784075608
1812141,2018-12-14,1,230.55152784075608
1812151,2018-12-15,1,230.55152784075608
1812161,2018-12-16,1,230.55152784075608
1812171,2018-12-17,1,230.55152784075608
1812181,2018-12-18,1,230.55152784075608
1812191,2018-12-19,1,230.55152784075608
1812201,2018-12-20,1,230.55152784075608
1812211,2018-12-21,1,230.55152784075608
1812221,2018-12-22,1,230.55152784075608
1812231,2018-12-23,1,230.55152784075608
1812241,2018-12-24,1,289.3554581132819
1812271,2018-12-27,1,289.3554581132819
1812281,2018-12-28,1,289.3554581132819
1812291,2018-12-29,1,289.3554581132819
1812301,2018-12-30,1,289.3554581132819
1812311,2018-12-31,1,289.3554581132819
1901021,2019-01-02,1,289.3554581132819
1901031,2019-01-03,1,289.3554581132819
1901041,2019-01-04,1,289.3554581132819
1901051,2019-01-05,1,279.3184371360901
1901061,2019-01-06,1,289.3554581132819
1901071,2019-01-07,1,289.3554581132819
1901081,2019-01-08,1,289.3554581132819
1901091,2019-01-09,1,289.3554581132819
1901101,2019-01-10,1,289.3554581132819
1901111,2019-01-11,1,289.3554581132819
1901121,2019-01-12,1,289.3554581132819
1901131,2019-01-13,1,289.3554581132819
1901141,2019-01-14,1,289.3554581132819
1901151,2019-01-15,1,289.3554581132819
1901161,2019-01-16,1,289.3554581132819
1901171,2019-01-17,1,289.3554581132819
1901181,2019-01-18,1,289.3554581132819
1901191,2019-01-19,1,289.3554581132819
1901201,2019-01-20,1,289.3554581132819
1901211,2019-01-21,1,271.32653686727656
1901221,2019-01-22,1,289.3554581132819
1901231,2019-01-23,1,271.32653686727656
1901241,2019-01-24,1,271.32653686727656
1901251,2019-01-25,1,271.32653686727656
1901261,2019-01-26,1,289.3554581132819
1901271,2019-01-27,1,289.3554581132819
1901281,2019-01-28,1,289.3554581132819
1901291,2019-01-29,1,289.3554581132819
1901301,2019-01-30,1,289.3554581132819
1901311,2019-01-31,1,289.3554581132819
1902011,2019-02-01,1,271.32653686727656
1902021,2019-02-02,1,289.3554581132819
1902031,2019-02-03,1,289.3554581132819
1902041,2019-02-04,1,289.3554581132819
1902051,2019-02-05,1,289.3554581132819
1902061,2019-02-06,1,289.3554581132819
1902071,2019-02-07,1,289.3554581132819
1902081,2019-02-08,1,289.3554581132819
1902091,2019-02-09,1,289.3554581132819
1902101,2019-02-10,1,289.3554581132819
1902111,2019-02-11,1,289.3554581132819
1902121,2019-02-12,1,289.3554581132819
1902131,2019-02-13,1,289.3554581132819
1902141,2019-02-14,1,289.3554581132819
1902151,2019-02-15,1,279.3184371360901
1902161,2019-02-16,1,279.3184371360901
1902171,2019-02-17,1,279.3184371360901
1902181,2019-02-18,1,279.3184371360901
1902191,2019-02-19,1,289.3554581132819
1902201,2019-02-20,1,289.3554581132819
1902211,2019-02-21,1,289.3554581132819
1902221,2019-02-22,1,289.3554581132819
1902231,2019-02-23,1,289.3554581132819
1902241,2019-02-24,1,279.3184371360901
1902251,2019-02-25,1,279.3184371360901
1902261,2019-02-26,1,279.3184371360901
1902271,2019-02-27,1,279.3184371360901
1902281,2019-02-28,1,279.3184371360901
1903011,2019-03-01,1,252.41872347411675
1903021,2019-03-02,1,252.41872347411675
1903031,2019-03-03,1,270.4476447201221
1903041,2019-03-04,1,270.4476447201221
1903051,2019-03-05,1,270.4476447201221
1903061,2019-03-06,1,270.4476447201221
1903071,2019-03-07,1,270.4476447201221
1903081,2019-03-08,1,270.4476447201221
1903091,2019-03-09,1,270.4476447201221
1903101,2019-03-10,1,270.4476447201221
1903111,2019-03-11,1,252.41872347411675
1903121,2019-03-12,1,252.41872347411675
1903131,2019-03-13,1,252.41872347411675
1903141,2019-03-14,1,252.41872347411675
1903151,2019-03-15,1,270.4476447201221
1903161,2019-03-16,1,252.41872347411675
1903171,2019-03-17,1,270.4476447201221
1903181,2019-03-18,1,270.4476447201221
1903191,2019-03-19,1,270.4476447201221
1903211,2019-03-21,1,270.4476447201221
1903221,2019-03-22,1,270.4476447201221
1903231,2019-03-23,1,270.4476447201221
1903241,2019-03-24,1,270.4476447201221
1903251,2019-03-25,1,270.4476447201221
1903261,2019-03-26,1,270.4476447201221
1903271,2019-03-27,1,270.4476447201221
1903281,2019-03-28,1,270.4476447201221
1903291,2019-03-29,1,270.4476447201221
1903301,2019-03-30,1,270.4476447201221
1903311,2019-03-31,1,270.4476447201221
1904011,2019-04-01,1,270.4476447201221
1904021,2019-04-02,1,270.4476447201221
1904041,2019-04-04,1,280.4612818279701
1904051,2019-04-05,1,270.4476447201221
1904061,2019-04-06,1,270.4476447201221
1904071,2019-04-07,1,270.4476447201221
1904081,2019-04-08,1,270.4476447201221
1904091,2019-04-09,1,270.4476447201221
1904101,2019-04-10,1,270.4476447201221
1904111,2019-04-11,1,252.41872347411675
1904121,2019-04-12,1,252.41872347411675
1904131,2019-04-13,1,252.41872347411675
1904141,2019-04-14,1,252.41872347411675
1904151,2019-04-15,1,270.4476447201221
1904161,2019-04-16,1,270.4476447201221
1904171,2019-04-17,1,270.4476447201221
1904181,2019-04-18,1,270.4476447201221
1904201,2019-04-20,1,267.34376660322755
1904211,2019-04-21,1,257.3067456260358
1904221,2019-04-22,1,267.34376660322755
1904231,2019-04-23,1,267.34376660322755
1904241,2019-04-24,1,257.3067456260358
1904251,2019-04-25,1,257.3067456260358
1904261,2019-04-26,1,267.34376660322755
1904271,2019-04-27,1,267.34376660322755
1904281,2019-04-28,1,267.34376660322755
1904291,2019-04-29,1,267.34376660322755
1904301,2019-04-30,1,260.41062374293034
1905021,2019-05-02,1,270.4476447201221
1905031,2019-05-03,1,270.4476447201221
1905041,2019-05-04,1,270.4476447201221
1905051,2019-05-05,1,270.4476447201221
1905061,2019-05-06,1,270.4476447201221
1905071,2019-05-07,1,270.4476447201221
1905081,2019-05-08,1,270.4476447201221
1905091,2019-05-09,1,270.4476447201221
1905101,2019-05-10,1,270.4476447201221
1905111,2019-05-11,1,270.4476447201221
1905121,2019-05-12,1,270.4476447201221
1905131,2019-05-13,1,270.4476447201221
1905141,2019-05-14,1,270.4476447201221
1905151,2019-05-15,1,270.4476447201221
1905161,2019-05-16,1,270.4476447201221
1905171,2019-05-17,1,270.4476447201221
1905181,2019-05-18,1,260.41062374293034
1905191,2019-05-19,1,270.4476447201221
1905201,2019-05-20,1,260.41062374293034
1905211,2019-05-21,1,260.41062374293034
1905221,2019-05-22,1,270.4476447201221
1905231,2019-05-23,1,260.41062374293034
1905241,2019-05-24,1,260.41062374293034
1905251,2019-05-25,1,270.4476447201221
1905261,2019-05-26,1,270.4476447201221
1905271,2019-05-27,1,270.4476447201221
1905281,2019-05-28,1,270.4476447201221
1905291,2019-05-29,1,270.4476447201221
1905301,2019-05-30,1,270.4476447201221
1905311,2019-05-31,1,260.41062374293034
1906011,2019-06-01,1,315.9863211481882
1906021,2019-06-02,1,305.9493001709964
1906031,2019-06-03,1,315.9863211481882
1906041,2019-06-04,1,297.95739990218283
1906051,2019-06-05,1,315.9863211481882
1906061,2019-06-06,1,315.9863211481882
1906071,2019-06-07,1,315.9863211481882
1906081,2019-06-08,1,297.95739990218283
1906091,2019-06-09,1,315.9863211481882
1906101,2019-06-10,1,297.95739990218283
1906111,2019-06-11,1,315.9863211481882
1906121,2019-06-12,1,315.9863211481882
1906131,2019-06-13,1,315.9863211481882
1906141,2019-06-14,1,315.9863211481882
1906151,2019-06-15,1,315.9863211481882
1906161,2019-06-16,1,315.9863211481882
1906171,2019-06-17,1,315.9863211481882
1906181,2019-06-18,1,305.9493001709964
1906191,2019-06-19,1,305.9493001709964
1906201,2019-06-20,1,315.9863211481882
1906211,2019-06-21,1,315.9863211481882
1906221,2019-06-22,1,315.9863211481882
1906231,2019-06-23,1,315.9863211481882
1906241,2019-06-24,1,315.9863211481882
1906251,2019-06-25,1,305.9493001709964
1906261,2019-06-26,1,305.9493001709964
1906271,2019-06-27,1,315.9863211481882
1906281,2019-06-28,1,315.9863211481882
1906291,2019-06-29,1,305.9493001709964
1906301,2019-06-30,1,305.9493001709964
1907011,2019-07-01,1,315.9863211481882
1907021,2019-07-02,1,297.95739990218283
1907031,2019-07-03,1,315.9863211481882
1907041,2019-07-04,1,297.95739990218283
1907051,2019-07-05,1,297.95739990218283
1907061,2019-07-06,1,297.95739990218283
1907071,2019-07-07,1,297.95739990218283
1907081,2019-07-08,1,297.95739990218283
1907091,2019-07-09,1,315.9863211481882
1907111,2019-07-11,1,315.9863211481882
1907121,2019-07-12,1,315.9863211481882
1907131,2019-07-13,1,315.9863211481882
1907141,2019-07-14,1,297.95739990218283
1907151,2019-07-15,1,297.95739990218283
1907161,2019-07-16,1,315.9863211481882
1907171,2019-07-17,1,315.9863211481882
1907181,2019-07-18,1,315.9863211481882
1907191,2019-07-19,1,315.9863211481882
1907201,2019-07-20,1,305.9493001709964
1907211,2019-07-21,1,315.9863211481882
1907221,2019-07-22,1,315.9863211481882
1907231,2019-07-23,1,305.9493001709964
1907241,2019-07-24,1,305.9493001709964
1907251,2019-07-25,1,305.9493001709964
1907261,2019-07-26,1,305.9493001709964
1907271,2019-07-27,1,305.9493001709964
1907281,2019-07-28,1,315.9863211481882
1907291,2019-07-29,1,305.9493001709964
1907301,2019-07-30,1,315.9863211481882
